Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-11-26,11.0,12.0,24.005,JAX,ARI,L 24-27,False,10,6,41,6.83,0,60.0%,4.10,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,71%,0,0%,0,0%,True,Dede Westbrook,False,24,27
2017.0,2017-12-03,12.0,13.0,24.012,JAX,IND,W 30-10,True,9,6,78,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,83%,0,0%,0,0%,False,Dede Westbrook,True,30,10
2017.0,2017-12-10,13.0,14.0,24.019,JAX,SEA,W 30-24,True,8,5,81,16.20,1,62.5%,10.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,76%,0,0%,1,3%,False,Dede Westbrook,True,30,24
2017.0,2017-12-17,14.0,15.0,24.026,JAX,HOU,W 45-7,True,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,19,19.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,79%,0,0%,1,3%,False,Dede Westbrook,True,45,7
2017.0,2017-12-24,15.0,16.0,24.033,JAX,SFO,L 33-44,True,7,4,74,18.50,0,57.1%,10.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,83,95%,0,0%,0,0%,True,Dede Westbrook,False,33,44
2017.0,2017-12-31,16.0,17.0,24.04,JAX,TEN,L 10-15,True,9,1,9,9.00,0,11.1%,1.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,98%,0,0%,0,0%,True,Dede Westbrook,False,10,15
2018.0,2018-09-09,1.0,1.0,24.292,JAX,NYG,W 20-15,False,6,5,51,10.20,0,83.3%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,49%,0,0%,0,0%,True,Dede Westbrook,True,20,15
2018.0,2018-09-16,2.0,2.0,24.299,JAX,NWE,W 31-20,False,5,4,82,20.50,1,80.0%,16.40,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,1,0,0,0,0,0,51,72%,0,0%,1,4%,False,Dede Westbrook,True,31,20
2018.0,2018-09-23,3.0,3.0,24.306,JAX,TEN,L 6-9,False,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,68%,0,0%,0,0%,False,Dede Westbrook,False,6,9
2018.0,2018-09-30,4.0,4.0,24.313,JAX,NYJ,W 31-12,True,13,9,130,14.44,0,69.2%,10.00,1,11,11.00,0,0,0,,0,0,0,,0,0,,,2,21,10.50,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,57,74%,0,0%,3,10%,False,Dede Westbrook,True,31,12
2018.0,2018-10-07,5.0,5.0,24.32,JAX,KAN,L 14-30,False,5,3,55,18.33,0,60.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,73%,0,0%,0,0%,True,Dede Westbrook,False,14,30
2018.0,2018-10-14,6.0,6.0,24.327,JAX,DAL,L 7-40,False,5,3,38,12.67,1,60.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,92%,0,0%,1,3%,True,Dede Westbrook,False,7,40
2018.0,2018-10-21,7.0,7.0,24.334,JAX,HOU,L 7-20,True,4,4,17,4.25,0,100.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,21,21.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,74%,0,0%,6,25%,False,Dede Westbrook,False,7,20
2018.0,2018-10-28,8.0,8.0,24.341,JAX,PHI,L 18-24,True,6,2,31,15.50,1,33.3%,5.17,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,23,23.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,91%,0,0%,2,8%,False,Dede Westbrook,False,18,24
2018.0,2018-11-11,9.0,10.0,24.355,JAX,IND,L 26-29,True,10,5,30,6.00,0,50.0%,3.00,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,80%,0,0%,3,10%,True,Dede Westbrook,False,26,29
2018.0,2018-11-18,10.0,11.0,24.362,JAX,PIT,L 16-20,True,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,2,36,18.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,71%,0,0%,10,33%,False,Dede Westbrook,False,16,20
2018.0,2018-11-25,11.0,12.0,25.004,JAX,BUF,L 21-24,False,4,3,44,14.67,1,75.0%,11.00,1,43,43.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,33,16.50,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,71%,0,0%,11,34%,True,Dede Westbrook,False,21,24
2018.0,2018-12-02,12.0,13.0,25.011,JAX,IND,W 6-0,True,5,3,25,8.33,0,60.0%,5.00,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,88%,0,0%,7,35%,False,Dede Westbrook,True,6,0
2018.0,2018-12-06,13.0,14.0,25.015,JAX,TEN,L 9-30,True,10,7,88,12.57,1,70.0%,8.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,65,92%,0,0%,9,39%,True,Dede Westbrook,False,9,30
2018.0,2018-12-16,14.0,15.0,25.025,JAX,WAS,L 13-16,False,5,3,21,7.00,0,60.0%,4.20,1,20,20.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,84,28.00,1,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,83%,0,0%,10,38%,False,Dede Westbrook,False,13,16
2018.0,2018-12-23,15.0,16.0,25.032,JAX,MIA,W 17-7,True,8,7,45,6.43,0,87.5%,5.63,1,9,9.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,4,46,11.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,78%,0,0%,8,35%,True,Dede Westbrook,True,17,7
2018.0,2018-12-30,16.0,17.0,25.039,JAX,HOU,L 3-20,True,7,3,10,3.33,0,42.9%,1.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,17,5.67,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,44,94%,0,0%,12,41%,True,Dede Westbrook,False,3,20
2019.0,2019-09-08,1.0,1.0,25.291,JAX,KAN,L 26-40,True,6,5,30,6.00,1,83.3%,5.00,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,48,83%,0,0%,8,27%,False,Dede Westbrook,False,26,40
2019.0,2019-09-15,2.0,2.0,25.298,JAX,HOU,L 12-13,True,5,1,3,3.00,0,20.0%,0.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,3,1.50,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,86%,0,0%,8,32%,True,Dede Westbrook,False,12,13
2019.0,2019-09-19,3.0,3.0,25.302,JAX,TEN,W 20-7,True,9,5,46,9.20,0,55.6%,5.11,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,11,5.50,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,80%,0,0%,9,33%,False,Dede Westbrook,True,20,7
2019.0,2019-09-29,4.0,4.0,25.312,JAX,DEN,W 26-24,False,6,5,66,13.20,0,83.3%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,5,2.50,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,62%,0,0%,11,32%,True,Dede Westbrook,True,26,24
2019.0,2019-10-06,5.0,5.0,25.319,JAX,CAR,L 27-34,True,11,7,82,11.71,0,63.6%,7.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,17,5.67,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,70%,0,0%,12,35%,True,Dede Westbrook,False,27,34
2019.0,2019-10-13,6.0,6.0,25.326,JAX,NOR,L 6-13,True,8,3,53,17.67,0,37.5%,6.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,78%,0,0%,6,26%,False,Dede Westbrook,False,6,13
2019.0,2019-10-20,7.0,7.0,25.333,JAX,CIN,W 27-17,True,9,6,103,17.17,0,66.7%,11.44,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,66%,0,0%,7,23%,True,Dede Westbrook,True,27,17
2019.0,2019-10-27,8.0,8.0,25.34,JAX,NYJ,W 29-15,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,22,11.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,30,41%,0,0%,2,8%,False,Dede Westbrook,True,29,15
2019.0,2019-11-03,9.0,9.0,,JAX,HOU,L 3-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Dede Westbrook,False,3,26
2019.0,2019-11-17,10.0,11.0,25.361,JAX,IND,L 13-33,True,6,4,32,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,85%,0,0%,3,12%,True,Dede Westbrook,False,13,33
2019.0,2019-11-24,11.0,12.0,26.003,JAX,TEN,L 20-42,False,9,8,69,8.63,0,88.9%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-5,-2.50,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,73,86%,0,0%,2,6%,True,Dede Westbrook,False,20,42
2019.0,2019-12-01,12.0,13.0,26.01,JAX,TAM,L 11-28,True,8,5,60,12.00,1,62.5%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,48,24.00,0,1,1,8,0.0,0,0,0,0,0,0,0,0,0,0,0,54,79%,0,0%,3,13%,False,Dede Westbrook,False,11,28
2019.0,2019-12-08,13.0,14.0,26.017,JAX,LAC,L 10-45,False,7,6,25,4.17,0,85.7%,3.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-4,-4.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,67%,0,0%,1,4%,False,Dede Westbrook,False,10,45
2019.0,2019-12-15,14.0,15.0,26.024,JAX,OAK,W 20-16,True,4,2,14,7.00,0,50.0%,3.50,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,93%,0,0%,2,7%,True,Dede Westbrook,True,20,16
2019.0,2019-12-22,15.0,16.0,26.031,JAX,ATL,L 12-24,False,4,2,5,2.50,0,50.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,69%,0,0%,1,4%,True,Dede Westbrook,False,12,24
2019.0,2019-12-29,16.0,17.0,26.038,JAX,IND,W 38-20,True,8,7,72,10.29,1,87.5%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,1,1,8,0.0,0,0,0,0,0,0,0,0,1,0,0,42,61%,0,0%,3,11%,False,Dede Westbrook,True,38,20
2020.0,2020-09-13,1.0,1.0,,JAX,IND,W 27-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Dede Westbrook,True,27,20
2020.0,2020-09-20,2.0,2.0,,JAX,TEN,L 30-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Dede Westbrook,False,30,33
2020.0,2020-09-24,3.0,3.0,26.308,JAX,MIA,L 13-31,False,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,24%,0,0%,2,9%,False,Dede Westbrook,False,13,31
2020.0,2020-10-04,4.0,4.0,,JAX,CIN,L 25-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Dede Westbrook,False,25,33
2020.0,2020-10-11,5.0,5.0,,JAX,HOU,L 14-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Dede Westbrook,False,14,30
2020.0,2020-10-18,6.0,6.0,,JAX,DET,L 16-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Dede Westbrook,False,16,34
2020.0,2020-10-25,7.0,7.0,26.339,JAX,LAC,L 29-39,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,4,89,22.25,0,3,36,12.00,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0%,0,0%,11,37%,True,Dede Westbrook,False,29,39
