Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2019,2019-11-24,11,12,27.080,DEN,@,BUF,L 3-20,True,10,25,40.00,82,0,1,32.4,4,33,3.28,1.48,2,8,4.00,0,0,0,0,0,0,0,49,100%,0,0%,0,0%,True,Brandon Allen
2019,2019-12-01,12,13,,DEN,,LAC,W 23-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2019,2019-12-08,13,14,,DEN,@,HOU,W 38-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Brandon Allen
2019,2019-12-15,14,15,,DEN,@,KAN,L 3-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Brandon Allen
2019,2019-12-22,15,16,,DEN,,DET,W 27-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2019,2019-12-29,16,17,,DEN,,OAK,W 16-15,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2020,2020-11-29,11,12,28.085,CIN,,NYG,L 17-19,True,17,29,58.62,136,1,1,67.6,2,21,4.69,3.83,4,7,1.75,0,1,1,0,0,0,0,49,100%,0,0%,0,0%,False,Brandon Allen
2020,2020-12-06,12,13,28.092,CIN,@,MIA,L 7-19,True,11,19,57.89,153,1,1,79.5,5,30,8.05,6.74,2,3,1.50,0,0,0,0,0,0,0,44,85%,0,0%,0,0%,True,Brandon Allen
2020,2020-12-13,13,14,28.099,CIN,,DAL,L 7-30,True,27,36,75.00,217,1,0,99.0,0,0,6.03,6.58,4,12,3.00,0,0,0,0,0,0,0,65,90%,0,0%,0,0%,False,Brandon Allen
2020,2020-12-21,14,15,,CIN,,PIT,W 27-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Brandon Allen
2020,2020-12-27,15,16,28.113,CIN,@,HOU,W 37-31,True,29,37,78.38,371,2,0,126.5,0,0,10.03,11.11,2,3,1.50,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,True,Brandon Allen
2020,2021-01-03,16,17,28.120,CIN,,BAL,L 3-38,True,6,21,28.57,48,0,2,0.0,0,0,2.29,-2.00,1,2,2.00,0,0,0,0,0,0,0,43,100%,0,0%,0,0%,False,Brandon Allen
2021,2021-09-12,1,1,,CIN,,MIN,W 27-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2021,2021-09-19,2,2,,CIN,@,CHI,L 17-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Brandon Allen
2021,2021-09-26,3,3,,CIN,@,PIT,W 24-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Brandon Allen
2021,2021-09-30,4,4,,CIN,,JAX,W 24-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2021,2021-10-10,5,5,,CIN,,GNB,L 22-25,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2021,2021-10-17,6,6,29.042,CIN,@,DET,W 34-11,False,1,1,100.00,7,1,0,135.4,0,0,7.00,27.00,3,-3,-1.00,0,0,0,0,0,0,0,13,18%,0,0%,0,0%,True,Brandon Allen
2021,2021-10-24,7,7,29.049,CIN,@,BAL,W 41-17,False,,,,,,,,,,,,,,,,,,,,,,7,11%,0,0%,0,0%,True,Brandon Allen
2021,2021-10-31,8,8,,CIN,@,NYJ,L 31-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Brandon Allen
2021,2021-11-07,9,9,29.063,CIN,,CLE,L 16-41,False,1,2,50.00,6,0,0,56.2,0,0,3.00,3.00,1,0,0.00,0,0,0,0,1,0,0,6,8%,0,0%,0,0%,False,Brandon Allen
2021,2021-11-21,10,11,,CIN,@,LVR,W 32-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Brandon Allen
2021,2021-11-28,11,12,29.084,CIN,,PIT,W 41-10,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0,0,0,0,0,0,0,10,15%,0,0%,0,0%,False,Brandon Allen
2021,2021-12-05,12,13,,CIN,,LAC,L 22-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2021,2021-12-12,13,14,,CIN,,SFO,L 23-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2021,2021-12-19,14,15,,CIN,@,DEN,W 15-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Brandon Allen
2021,2021-12-26,15,16,,CIN,,BAL,W 41-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Brandon Allen
2021,2022-01-02,16,17,29.119,CIN,,KAN,W 34-31,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,0,0.00,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,False,Brandon Allen
2021,2022-01-09,17,18,29.126,CIN,@,CLE,L 16-21,True,15,29,51.72,136,1,0,76.2,4,33,4.69,5.38,1,3,3.00,0,1,0,0,0,0,0,54,100%,0,0%,0,0%,True,Brandon Allen
,14 Games,,,,,,,6-8-0,False,146,260,56.15,1589,10,6,77.5,20,143,6.11,5.84,30,65,2.17,0,2,1,0,1,0,0,,,,,,,False,Brandon Allen
